@relation arff_backlog-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates

@attribute procmem_read numeric
@attribute winhooks_used numeric
@attribute services_opened numeric
@attribute regkeys_read numeric
@attribute network_connections numeric
@attribute memory_modified numeric
@attribute regkeys_created numeric
@attribute processes_exited numeric
@attribute files_deleted numeric
@attribute regkeys_deleted numeric
@attribute threads numeric
@attribute directories_created numeric
@attribute mutexes_created numeric
@attribute regkeys_opened numeric
@attribute files_created numeric
@attribute services_modified numeric
@attribute files_opened numeric
@attribute files_copied numeric
@attribute processes_created numeric
@attribute directories_searched numeric
@attribute files_written numeric
@attribute mutexes_opened numeric
@attribute regkeys_closed numeric
@attribute libraries_loaded numeric
@attribute files_moved numeric
@attribute debugger_check numeric
@attribute regkeys_written numeric
@attribute services_created numeric
@attribute services_started numeric
@attribute system_modified numeric
@attribute files_executed numeric
@attribute files_read numeric
@attribute processes_modified numeric
@attribute directories_deleted numeric
@attribute files_modified numeric
@attribute procmem_written numeric
@attribute dlls_loaded numeric
@attribute class {emf_good,emf_bad,jpg_good,jpg_bad,gif_good,gif_bad,doc_good,doc_bad,docx_good,docx_bad,WMF_good,WMF_bad,bmp_good,bmp_bad,pptx_good,pptx_bad,png_good,png_bad,xls_good,xls_bad,xlsx_good,xlsx_bad,pdf_good,pdf_bad,exe_good,exe_bad,zip_good,zip_bad,rtf_good,rtf_bad,ppt_good,ppt_bad,xml_good,xml_bad,xhtml_good,xhtml_bad,tif_good,tif_bad,elf_good,elf_bad,sh_good,sh_bad,other_good,other_bad}

@data
0,17,2,7966,31,316,87,0,1,16,19,6,33,4720,192,2,30,0,0,239,6,13,2302,240,1,31,30,0,2,0,0,235,265,0,16,0,184,doc_good
29,0,3,812,32,94,67,0,0,6,18,30,2,239,154,3,10,0,1,2120,0,9,191,133,0,1,24,0,0,0,0,8,6,0,8,65,59,pdf_good
0,0,0,3273,0,124,1,1,0,0,4,1,0,63,84,0,43,0,1,122,0,0,1,69,0,1,0,0,0,0,0,100,4,0,6,0,35,tif_good
0,3,0,4908,11,237,16,0,64,13,13,6,30,4166,402,0,14,0,0,44,519,5,1373,112,1,2,13,0,0,0,0,3253,107,0,475,0,158,docx_good
0,0,0,3280,0,131,1,1,0,0,4,1,0,63,82,0,40,0,1,122,0,0,1,69,0,1,0,0,0,0,0,98,4,0,6,0,35,png_good
0,5,0,4047,11,140,17,0,1,13,13,6,32,3137,116,0,16,0,0,51,543,7,1091,121,1,2,14,0,0,0,0,742,127,0,799,0,160,docx_good
29,0,3,812,31,99,67,0,0,6,18,30,2,239,169,3,10,0,1,2323,0,9,191,132,0,1,24,0,0,0,0,8,6,0,11,65,60,pdf_good
0,21,1,8923,21,522,92,0,1,16,21,6,34,5297,182,1,31,0,0,368,6,13,2531,255,1,53,34,0,1,0,0,558,326,0,17,0,184,docx_good
29,0,0,226,0,64,44,0,0,1,9,21,2,49,59,0,5,0,1,752,0,2,54,118,0,1,0,0,0,0,0,1,3,0,0,65,17,pdf_good
29,0,0,292,0,68,86,0,0,1,11,21,2,72,170,0,6,0,1,1922,0,2,72,125,0,1,3,0,0,0,0,3,4,0,3,65,28,pdf_good
0,17,1,8237,29,380,95,0,1,16,20,9,37,5017,209,1,31,0,0,305,7,13,2454,258,1,36,35,0,1,0,0,252,270,0,20,0,191,doc_good
29,0,0,288,0,68,47,0,0,2,11,21,2,59,111,0,6,0,1,1408,0,2,58,122,0,1,3,0,0,0,0,3,4,0,3,65,26,pdf_good
0,5,7,4222,43,177,18,0,0,13,14,6,31,3041,206,7,20,0,0,123,8,7,1256,142,1,2,15,0,0,0,0,173,148,0,19,0,204,doc_good
0,9,0,6906,21,244,47,0,2,16,14,6,33,3781,180,0,29,0,0,164,7,7,1597,153,1,9,21,0,0,0,0,494,173,0,17,0,176,docx_good
29,0,1,487,0,65,151,0,0,1,9,21,2,66,593,1,6,0,1,5521,0,2,68,119,0,1,0,0,0,0,0,2,3,0,0,321,30,pdf_good
0,13,1,8225,27,286,94,0,1,16,19,6,37,4668,191,1,33,0,1,236,6,33,2307,245,1,25,31,0,1,0,0,236,1579,0,16,0,199,doc_good
0,0,0,3412,0,113,0,1,0,0,7,1,0,52,66,0,31,0,2,118,0,2,6,36,0,1,0,0,0,0,0,90,73,0,4,0,45,gif_good
0,7,0,5669,21,196,42,0,1,13,15,6,33,3441,133,0,17,0,0,54,7,7,1422,142,1,3,19,0,0,0,0,440,162,0,15,0,160,docx_good
29,0,3,812,32,99,67,0,0,6,19,30,2,239,169,3,10,0,1,2323,0,9,191,133,0,1,24,0,0,0,0,8,6,0,11,65,61,pdf_good
0,11,0,8539,29,384,88,0,2,16,13,6,33,5103,195,0,29,0,0,240,7,10,2530,226,1,22,30,0,0,0,0,531,231,0,19,0,184,docx_good
0,0,0,3273,0,128,1,1,0,0,4,1,0,63,84,0,44,0,1,122,0,0,1,69,0,1,0,0,0,0,0,100,4,0,6,0,35,tif_good
0,11,0,7758,21,341,57,0,2,16,14,6,34,4679,180,0,30,0,0,224,7,11,2297,220,1,24,30,0,0,0,0,502,191,0,17,0,180,docx_good
0,21,1,8083,21,438,93,0,1,16,20,9,35,5315,198,1,33,0,0,370,7,13,2552,244,1,42,35,0,1,0,0,657,269,0,21,0,186,docx_good
0,13,2,8178,30,529,69,0,0,15,17,8,30,4766,163,2,33,0,0,152,2,12,1536,197,1,112,23,0,1,0,0,3935,238,0,9,0,187,pptx_good
0,21,1,8022,27,432,96,0,1,16,16,6,36,4877,220,1,32,0,0,239,1064,13,2386,242,1,43,31,0,1,0,0,267,288,0,28,0,186,doc_good
0,12,0,8562,29,494,85,0,2,16,16,6,33,5473,204,0,30,0,0,247,8,10,2661,241,1,11,30,0,0,0,0,512,198,0,19,0,197,docx_good
29,0,3,813,33,99,67,0,0,6,17,30,2,239,162,3,10,0,1,2220,0,9,191,132,0,1,24,0,0,0,0,8,6,0,8,65,60,pdf_good
0,0,0,3286,0,128,1,1,0,0,4,1,0,63,80,0,40,0,1,122,0,0,1,69,0,1,0,0,0,0,0,96,4,0,6,0,35,bmp_good
0,17,2,8327,28,512,72,0,0,15,18,5,32,4775,153,2,34,0,0,144,2,32,1655,198,1,64,24,0,1,0,0,1628,2207,0,9,0,190,pptx_good
0,7,1,8223,27,875,72,0,0,15,18,5,32,5066,160,1,33,0,0,143,2,12,1577,192,1,183,24,0,1,0,0,13195,268,0,9,0,183,pptx_good
0,15,1,7970,29,404,88,0,1,16,15,6,33,4949,194,1,33,0,0,240,6,13,2396,226,1,30,30,0,0,0,0,568,264,0,18,0,183,docx_good
0,15,2,8434,29,367,90,0,1,16,18,6,34,4792,194,2,30,0,0,240,6,11,2343,263,1,32,30,0,2,0,0,237,249,0,16,0,185,doc_good
0,0,0,3349,0,91,4,1,0,0,4,1,0,46,62,0,29,0,2,118,0,0,2,34,0,1,0,0,0,0,0,87,3,0,4,0,26,gif_good
0,11,0,9337,37,304,94,0,1,21,15,6,36,5564,199,0,31,0,1,246,6,11,2347,232,1,30,46,0,0,0,0,231,211,0,17,0,199,doc_good
29,0,3,812,36,99,67,0,0,6,19,30,2,239,162,3,10,0,1,2221,0,9,191,133,0,1,24,0,0,0,0,8,6,0,8,65,61,pdf_good
29,0,3,812,35,93,67,0,0,6,21,30,2,239,175,3,10,0,1,2368,0,9,191,132,0,1,24,0,0,0,0,8,6,0,11,65,61,pdf_good
0,15,0,7976,31,388,87,0,2,16,15,6,33,4951,198,0,28,0,0,240,7,10,2407,223,1,34,29,0,0,0,0,513,201,0,19,0,183,docx_good
0,13,2,7806,31,293,90,0,1,16,17,6,32,4614,186,2,29,0,0,236,6,13,2269,260,1,30,30,0,2,0,0,230,243,0,16,0,184,doc_good
0,14,3,9435,34,520,105,0,27,19,25,15,45,6699,265,3,36,0,0,248,48,18,2833,281,1,15,51,0,0,0,0,600,287,0,33,0,248,docx_good
0,11,0,6807,21,280,48,0,1,16,15,6,35,3434,172,0,31,0,1,160,5,7,1454,160,1,8,21,0,0,0,0,227,173,0,13,0,194,doc_good
29,0,0,232,0,66,83,0,0,1,10,21,2,64,138,0,5,0,1,1572,0,2,68,120,0,1,0,0,0,0,0,2,3,0,0,65,22,pdf_good
0,0,0,3270,0,129,1,1,0,0,4,1,0,63,80,0,42,0,1,122,0,0,1,69,0,1,0,0,0,0,0,96,4,0,6,0,35,tif_good
0,0,0,3412,0,107,0,1,0,0,7,1,0,52,66,0,31,0,2,118,0,2,6,36,0,1,0,0,0,0,0,90,72,0,4,0,45,gif_good
0,17,0,8323,29,352,89,0,2,16,16,6,33,5217,197,0,34,0,0,240,7,11,2585,233,1,29,31,0,0,0,0,505,204,0,19,0,188,docx_good
0,15,2,7805,29,329,90,0,1,16,18,6,33,4733,198,2,32,0,0,240,6,13,2308,238,1,25,30,0,2,0,0,243,268,0,16,0,182,doc_good
0,0,0,3415,0,106,0,1,0,0,7,1,0,52,69,0,32,0,2,118,0,2,6,35,0,1,0,0,0,0,0,93,72,0,4,0,46,gif_good
0,0,0,3343,0,98,4,1,0,0,5,1,0,46,65,0,30,0,2,118,0,0,2,38,0,1,0,0,0,0,0,90,3,0,4,0,27,gif_good
0,19,2,8004,27,369,90,0,1,16,18,6,35,4766,200,2,31,0,0,239,5,13,2324,241,1,44,30,0,2,0,0,244,280,0,15,0,184,doc_good
0,27,1,8537,29,435,100,0,1,16,18,6,36,5045,202,1,30,0,0,304,6,13,2471,260,1,48,35,0,1,0,0,245,297,0,16,0,188,doc_good
0,0,0,3349,0,95,4,1,0,0,4,1,0,46,61,0,28,0,2,118,0,0,2,36,0,1,0,0,0,0,0,86,3,0,4,0,26,gif_good
0,11,0,8576,29,296,94,0,2,21,16,6,33,5179,197,0,30,0,0,252,63,11,2513,226,1,26,41,0,0,0,0,514,192,0,120,0,185,docx_good
0,12,3,8635,34,409,96,0,26,19,26,15,35,5557,245,3,36,0,0,184,46,18,2033,215,1,14,42,0,0,0,0,311,222,0,28,0,228,doc_good
0,3,0,6889,21,136,47,0,0,13,14,5,25,3777,135,0,28,0,0,135,2,8,1293,151,1,5,22,0,0,0,0,1720,110,0,8,0,157,pptx_good
0,15,2,8703,21,438,112,0,1,21,20,6,35,5093,192,2,36,0,0,375,6,31,2561,259,1,50,47,0,2,0,0,392,423,0,17,0,186,docx_good
0,17,1,8383,29,397,93,0,1,16,16,6,35,4857,207,1,32,0,0,236,696,13,2410,247,1,36,31,0,1,0,0,253,277,0,24,0,187,doc_good
0,21,1,9436,27,412,98,0,1,21,20,6,34,5900,215,1,30,0,0,375,8,12,2498,259,1,48,45,0,1,0,0,264,297,0,22,0,192,doc_good
0,19,1,9032,27,459,100,0,2,16,20,9,36,5025,217,1,31,0,0,365,52,13,2466,265,1,76,36,0,1,0,0,1730,311,0,1193,0,196,docx_good
0,11,0,7373,11,336,66,0,1,16,14,6,33,3447,159,0,34,0,0,160,6,11,1474,155,1,16,21,0,0,0,0,227,210,0,13,0,176,doc_good
0,0,0,3412,0,104,0,1,0,0,7,1,0,52,66,0,31,0,2,118,0,2,6,35,0,1,0,0,0,0,0,90,74,0,4,0,46,gif_good
29,0,0,288,0,68,71,0,0,2,12,21,2,63,120,0,6,0,1,1423,0,2,74,122,0,1,3,0,0,0,0,3,5,0,3,65,26,pdf_good
0,11,0,8007,21,340,51,0,2,16,16,6,34,4427,179,0,30,0,0,164,7,11,2094,194,1,13,24,0,0,0,0,504,209,0,17,0,180,docx_good
0,13,3,8658,32,327,93,0,4,21,17,6,33,4899,214,3,31,0,0,249,17,13,2403,230,1,27,41,0,1,0,0,538,241,0,95,0,186,docx_good
0,0,0,3273,0,128,1,1,0,0,4,1,0,63,81,0,40,0,1,122,0,0,1,69,0,1,0,0,0,0,0,97,4,0,6,0,35,tif_good
0,13,1,8515,31,377,90,0,2,16,16,6,34,5013,218,1,30,0,0,243,407,11,2365,234,1,29,30,0,1,0,0,1195,254,0,536,0,186,docx_good
0,15,1,8913,27,355,93,0,1,16,18,9,36,5719,208,1,31,0,0,301,7,11,2395,248,1,25,33,0,1,0,0,252,230,0,20,0,190,doc_good
0,7,2,8253,27,922,64,0,4,15,17,5,31,4594,184,2,32,0,0,143,6,12,1616,232,1,74,23,0,2,0,0,12272,295,0,9,0,180,pptx_good
0,9,8,7642,44,257,63,0,1,18,23,15,32,3866,237,8,38,0,0,244,17,14,1746,192,1,8,40,0,0,0,0,245,183,0,26,0,247,doc_good
0,0,0,3412,0,103,0,1,0,0,7,1,0,52,66,0,31,0,2,118,0,2,6,36,0,1,0,0,0,0,0,90,72,0,4,0,45,gif_good
0,15,1,8264,29,347,94,0,1,16,18,6,39,4691,196,1,33,0,1,236,7,13,2312,254,1,50,31,0,1,0,0,242,280,0,18,0,207,doc_good
29,0,0,288,0,68,47,0,0,2,11,21,2,61,118,0,6,0,1,1596,0,2,58,121,0,1,3,0,0,0,0,3,4,0,3,65,26,pdf_good
0,19,1,9225,21,528,100,0,1,16,21,6,36,5713,177,1,36,0,0,305,5,31,2400,252,1,29,35,0,1,0,0,238,2047,0,16,0,192,doc_good
0,0,0,3273,0,125,1,1,0,0,4,1,0,63,84,0,42,0,1,122,0,0,1,69,0,1,0,0,0,0,0,100,4,0,6,0,35,tif_good
0,15,1,9204,27,446,101,0,1,16,21,9,35,5737,213,1,32,0,0,301,6,31,2414,260,1,26,36,0,1,0,0,259,1842,0,19,0,193,doc_good
0,15,2,8066,27,356,81,0,1,16,19,6,35,4482,193,2,29,0,0,172,14,11,1549,182,1,47,21,0,2,0,0,236,231,0,19,0,182,doc_good
0,27,2,9112,27,350,94,0,1,16,19,6,32,5621,185,2,30,0,0,300,5,13,2337,259,1,35,34,0,2,0,0,230,289,0,15,0,185,doc_good
29,0,0,304,0,68,47,0,0,2,13,21,2,62,142,0,6,0,1,2009,0,2,58,127,0,1,3,0,0,0,0,3,4,0,0,65,28,pdf_good
0,0,0,3415,0,96,0,1,0,0,7,1,0,52,68,0,31,0,2,118,0,2,6,37,0,1,0,0,0,0,0,92,73,0,4,0,46,gif_good
0,0,0,3412,0,103,0,1,0,0,7,1,0,52,65,0,30,0,2,118,0,2,6,35,0,1,0,0,0,0,0,89,72,0,4,0,45,gif_good
0,14,3,9453,34,407,96,0,14,19,26,15,34,6425,251,3,35,0,0,184,46,18,2028,215,1,11,42,0,0,0,0,317,197,0,28,0,228,doc_good
0,37,1,8489,21,462,100,0,1,16,21,6,35,5170,179,1,35,0,0,369,6,33,2510,252,1,20,35,0,1,0,0,394,3298,0,17,0,187,docx_good
0,5,0,4989,11,253,17,0,51,13,13,6,32,3855,372,0,17,0,0,47,120,7,1337,120,1,2,14,0,0,0,0,1186,127,0,88,0,155,docx_good
0,11,0,6851,21,271,47,0,1,16,14,6,32,3564,172,0,31,0,0,160,5,9,1509,151,1,8,21,0,0,0,0,227,173,0,13,0,178,doc_good
0,17,2,8131,30,451,93,0,2,16,19,6,36,5278,216,2,30,0,0,365,30,13,2543,249,1,46,35,0,1,0,0,4048,285,0,860,0,191,docx_good
0,0,0,3288,0,129,1,1,0,0,4,1,0,63,81,0,42,0,1,122,0,0,1,69,0,1,0,0,0,0,0,97,4,0,6,0,35,tif_good
0,12,0,8850,29,376,86,0,1,16,16,6,32,5209,192,0,31,0,0,240,6,11,2556,238,1,27,31,0,0,0,0,233,215,0,16,0,195,doc_good
0,13,2,8293,29,537,66,0,0,15,17,5,30,4765,156,2,30,0,0,143,2,12,1585,196,1,112,23,0,2,0,0,4236,232,0,9,0,182,pptx_good
0,17,1,8882,19,416,99,0,2,16,20,9,35,4972,208,1,30,0,0,365,19,12,2452,260,1,35,35,0,1,0,0,878,283,0,432,0,187,docx_good
0,0,0,1582,0,33,0,1,0,0,5,0,0,44,12,0,9,0,0,7,0,2,7,20,0,1,0,0,0,0,0,12,73,0,2,0,39,bmp_good
0,21,1,8128,29,532,68,0,0,15,15,5,30,4398,173,1,33,0,0,143,2,12,1527,181,1,37,23,0,0,0,0,1624,200,0,9,0,184,pptx_good
29,0,0,288,0,68,47,0,0,2,11,21,2,57,94,0,6,0,1,1125,0,2,58,123,0,1,3,0,0,0,0,3,4,0,3,65,26,pdf_good
29,0,3,812,33,94,67,0,0,6,19,30,2,239,175,3,10,0,1,2372,0,9,191,134,0,1,24,0,0,0,0,8,5,0,11,65,61,pdf_good
0,16,3,10264,34,678,95,0,25,18,26,14,50,7386,248,3,39,0,0,156,44,19,2848,306,1,40,56,0,0,0,0,4418,480,0,29,0,258,pptx_good
0,17,1,8467,27,427,101,0,1,16,19,6,39,4895,203,1,36,0,1,302,10,33,2415,258,1,50,35,0,1,0,0,253,445,0,20,0,207,doc_good
0,0,0,3273,0,130,1,1,0,0,4,1,0,63,84,0,43,0,1,122,0,0,1,69,0,1,0,0,0,0,0,100,4,0,6,0,35,tif_good
0,0,0,3270,0,124,1,1,0,0,4,1,0,63,79,0,40,0,1,122,0,0,1,69,0,1,0,0,0,0,0,95,4,0,6,0,35,tif_good
0,13,1,8867,19,379,103,0,1,16,19,6,35,4964,176,1,34,0,0,365,6,11,2457,253,1,44,35,0,1,0,0,484,261,0,17,0,186,docx_good
0,0,0,3415,0,104,0,1,0,0,7,1,0,52,71,0,34,0,2,118,0,2,6,35,0,1,0,0,0,0,0,95,72,0,4,0,45,gif_good
0,7,0,6647,21,238,47,0,1,16,14,6,32,3395,175,0,31,0,0,160,5,7,1436,157,1,8,21,0,0,0,0,230,171,0,13,0,173,doc_good
0,15,1,9744,21,467,104,0,2,16,19,6,36,5859,202,1,35,0,0,364,7,31,2461,252,1,41,35,0,1,0,0,406,990,0,18,0,188,docx_good
29,0,3,812,34,94,67,0,0,6,17,30,2,239,162,3,10,0,1,2220,0,9,191,132,0,1,24,0,0,0,0,8,6,0,8,65,61,pdf_good
0,21,1,8163,27,466,72,0,0,15,18,5,32,4459,156,1,32,0,0,143,2,12,1573,214,1,67,24,0,1,0,0,1416,246,0,9,0,181,pptx_good
0,0,0,3270,0,129,1,1,0,0,4,1,0,63,83,0,44,0,1,122,0,0,1,69,0,1,0,0,0,0,0,99,4,0,6,0,35,tif_good
0,11,0,8083,21,286,57,0,2,16,15,6,33,4513,182,0,32,0,0,160,17,11,2164,208,1,14,30,0,0,0,0,457,210,0,27,0,179,docx_good
0,13,1,8427,29,343,87,0,6,16,16,6,32,4688,221,1,33,0,0,236,27,10,2299,230,1,42,29,0,1,0,0,688,231,0,213,0,183,docx_good
0,7,0,8250,31,345,65,0,0,15,15,6,30,4307,179,0,31,0,0,143,567,12,1575,196,1,24,23,0,0,0,0,3357,153,0,11,0,183,pptx_good
0,5,9,4490,42,203,33,0,0,15,23,15,31,3057,190,9,24,0,0,128,16,14,1323,164,1,2,33,0,0,0,0,187,139,0,25,0,231,doc_good
0,15,1,8872,31,319,98,0,1,21,19,6,32,5781,187,1,31,0,0,374,5,11,2444,251,1,24,45,0,0,0,0,232,222,0,15,0,183,doc_good
0,12,0,7573,21,326,76,0,1,16,17,6,32,4126,182,0,32,0,0,178,5,11,1815,172,1,9,22,0,0,0,0,232,183,0,13,0,188,doc_good
0,11,0,7021,21,275,48,0,1,16,15,6,32,3561,175,0,30,0,0,163,6,11,1493,159,1,11,21,0,0,0,0,228,183,0,14,0,177,doc_good
0,15,1,9158,19,377,104,0,1,16,19,9,35,5839,197,1,36,0,0,365,6,31,2452,252,1,46,36,0,1,0,0,257,914,0,18,0,193,doc_good
0,11,0,7811,21,342,57,0,2,16,15,6,34,4748,183,0,30,0,0,228,7,11,2323,218,1,19,30,0,0,0,0,508,189,0,17,0,178,docx_good
29,0,0,308,0,68,87,0,0,2,11,21,2,77,204,0,6,0,1,2596,0,2,74,127,0,1,3,0,0,0,0,3,4,0,0,65,28,pdf_good
0,11,0,7382,19,330,47,0,2,16,12,6,33,3791,178,0,30,0,0,164,7,10,1596,142,1,11,20,0,0,0,0,504,194,0,17,0,179,docx_good
0,15,2,7797,29,418,90,0,1,16,18,6,33,4612,195,2,29,0,0,236,6,11,2277,242,1,62,30,0,2,0,0,341,232,0,18,0,184,docx_good
29,0,1,487,0,66,163,0,0,1,10,21,2,66,615,1,6,0,1,5775,0,2,68,119,0,1,0,0,0,0,0,2,3,0,0,321,30,pdf_good
29,0,3,812,34,99,67,0,0,6,19,30,2,239,168,3,10,0,1,2309,0,9,191,132,0,1,24,0,0,0,0,8,7,0,11,65,61,pdf_good
0,7,3,8316,30,763,69,0,0,15,17,8,30,4762,161,3,33,0,0,152,2,12,1659,240,1,74,23,0,2,0,0,2663,297,0,9,0,186,pptx_good
0,7,1,8145,21,709,65,0,0,15,14,5,30,4455,164,1,32,0,0,143,2,12,1532,179,1,92,23,0,0,0,0,3445,236,0,8,0,181,pptx_good
0,12,3,9422,34,424,105,0,26,19,25,15,43,6768,257,3,35,0,0,252,47,18,2841,281,1,15,51,0,0,0,0,321,228,0,30,0,243,doc_good
0,13,2,8284,29,294,84,0,2,16,18,6,32,4514,197,2,28,0,0,236,28,12,2231,234,1,19,29,0,2,0,0,592,241,0,254,0,182,docx_good
0,17,1,7244,29,308,80,0,1,16,16,6,32,3720,189,1,31,0,0,175,6,13,1584,170,1,33,21,0,1,0,0,230,267,0,15,0,182,doc_good
0,12,0,8284,27,344,80,0,1,16,18,6,32,5324,237,0,32,0,0,183,32,11,1928,195,1,12,22,0,0,0,0,277,196,0,15,0,196,doc_good
0,0,0,3277,0,123,1,1,0,0,4,1,0,63,79,0,40,0,1,122,0,0,1,69,0,1,0,0,0,0,0,95,4,0,6,0,35,png_good
0,13,1,8315,19,417,104,0,1,16,19,9,36,4950,189,1,35,0,0,365,7,31,2458,255,1,20,36,0,1,0,0,504,3250,0,21,0,189,docx_good
0,0,0,8,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,3,gif_good
0,11,0,6881,21,257,48,0,1,16,15,6,32,3539,173,0,31,0,0,163,6,11,1477,157,1,8,21,0,0,0,0,226,180,0,14,0,177,doc_good
0,7,2,8303,27,521,70,0,0,15,19,5,30,4610,168,2,31,0,0,143,2,12,1605,189,1,75,23,0,2,0,0,1772,242,0,9,0,183,pptx_good
0,27,1,8097,29,369,64,0,0,15,17,5,30,4158,157,1,33,0,0,143,2,12,1506,182,1,39,23,0,1,0,0,1432,168,0,9,0,183,pptx_good
0,0,0,3415,0,103,0,1,0,0,7,1,0,52,70,0,32,0,2,118,0,2,6,35,0,1,0,0,0,0,0,94,72,0,4,0,45,gif_good
0,13,2,8010,27,344,94,0,1,16,18,6,33,4337,190,2,30,0,0,236,5,13,1974,252,1,34,34,0,1,0,0,234,248,0,15,0,181,doc_good
29,0,3,812,32,99,67,0,0,6,19,30,2,239,162,3,10,0,1,2221,0,9,191,133,0,1,24,0,0,0,0,8,6,0,8,65,60,pdf_good
0,17,1,9175,31,467,87,0,2,16,18,6,35,5697,214,1,31,0,0,364,189,13,2352,235,1,60,32,0,1,0,0,2740,295,0,2025,0,186,docx_good
0,11,0,7360,29,313,78,0,1,16,13,6,34,3814,185,0,31,0,0,172,5,11,1691,164,1,26,22,0,0,0,0,236,195,0,16,0,191,doc_good
29,0,0,558,6,76,89,0,0,2,13,30,2,239,230,0,10,0,1,2937,0,9,191,130,0,1,3,0,0,0,0,7,4,0,6,65,38,pdf_good
0,7,0,8114,29,755,65,0,0,15,15,5,30,4316,178,0,32,0,0,143,2,12,1509,216,1,68,23,0,0,0,0,3874,281,0,9,0,183,pptx_good
0,16,3,9399,36,447,81,0,25,18,25,14,41,6278,227,3,37,0,0,155,43,19,2083,235,1,24,44,0,0,0,0,3488,355,0,23,0,244,pptx_good
0,0,0,3267,0,93,0,0,0,0,4,1,0,45,66,0,33,0,2,118,0,0,2,37,0,1,0,0,0,0,0,91,2,0,4,0,26,WMF_good
0,17,1,7799,27,409,86,0,1,16,20,9,36,4669,213,1,30,0,0,237,7,13,2293,241,1,51,31,0,1,0,0,257,272,0,20,0,188,doc_good
0,0,0,3421,0,102,0,1,0,0,7,1,0,52,65,0,30,0,2,118,0,2,6,35,0,1,0,0,0,0,0,89,72,0,4,0,45,gif_good
0,0,0,3286,0,129,1,1,0,0,4,1,0,63,79,0,40,0,1,122,0,0,1,69,0,1,0,0,0,0,0,95,4,0,6,0,35,png_good
0,15,1,7849,31,425,89,0,1,16,20,9,33,4820,215,1,31,0,0,301,7,11,2324,329,1,52,31,0,1,0,0,259,271,0,20,0,188,doc_good
0,17,1,8399,29,346,88,0,2,16,16,6,34,4660,201,1,30,0,0,236,59,13,2287,232,1,36,30,0,1,0,0,706,282,0,404,0,186,docx_good
0,7,7,7309,51,250,48,0,1,16,14,6,32,3687,276,7,34,0,0,239,9,7,1601,173,1,8,22,0,0,0,0,238,191,0,22,0,219,doc_good
29,0,3,806,36,94,62,0,0,4,19,30,2,239,169,3,10,0,1,2324,0,9,186,133,0,1,21,0,0,0,0,8,7,0,11,65,60,pdf_good
0,3,0,6936,19,154,47,0,0,13,14,5,25,3773,134,0,31,0,0,135,2,8,1296,147,1,5,22,0,0,0,0,867,110,0,8,0,157,pptx_good
29,0,3,812,33,94,71,0,0,6,20,30,2,239,181,3,10,0,1,2454,0,9,191,133,0,1,24,0,0,0,0,8,6,0,11,65,60,pdf_good
0,13,0,7778,21,287,57,0,1,16,14,6,32,4607,178,0,31,0,0,228,6,11,2232,214,1,13,30,0,0,0,0,233,188,0,15,0,179,doc_good
0,7,0,6430,21,195,42,0,0,13,9,6,32,3133,161,0,31,0,0,110,6,7,1294,136,1,3,19,0,0,0,0,217,163,0,12,0,164,doc_good
0,19,2,8429,27,347,97,0,1,16,20,6,32,4809,185,2,30,0,0,300,5,13,2371,259,1,38,34,0,2,0,0,230,268,0,15,0,182,doc_good
29,0,0,288,0,68,46,0,0,1,11,21,2,56,93,0,6,0,1,1134,0,2,56,121,0,1,3,0,0,0,0,3,4,0,3,65,26,pdf_good
